image_id,filename,monument_category,question_id,question,answer,question_type,confidence,source
mahabalipuram_monuments_001,mahabalipuram_monuments_001_213b1862.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_001_q5,Who was the patron of this monument?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_001,mahabalipuram_monuments_001_213b1862.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_001_q6,When was this built?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_001,mahabalipuram_monuments_001_213b1862.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_001_q7,What material was used to build this?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_001,mahabalipuram_monuments_001_213b1862.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_001_q8,What is the religious significance?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q1,Which monument is this?,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q2,What is the location of this monument?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q3,What state is this in?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q4,What architectural style does this represent?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q5,Who built this monument?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q6,When was this monument constructed?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q7,What is the primary building material?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_002,mahabalipuram_monuments_002_34949130.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_002_q8,What is the religious significance?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q1,What is the name of this structure?,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q2,Which city is this monument in?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q3,Which Indian state has this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q4,What is the architectural style of this monument?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q5,Who was the patron of this monument?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q6,What is the time period of this monument?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q7,What material was used to build this?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_003,mahabalipuram_monuments_003_49b970bb.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_003_q8,What is the religious significance?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q1,Name this monument.,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q2,In which city is this monument?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q3,In which state is this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q4,What is the architectural style of this monument?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q5,Who commissioned this structure?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q6,What is the time period of this monument?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q7,What material was used to build this?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_004,mahabalipuram_monuments_004_972fd795.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_004_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q1,What monument is shown in the image?,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q2,In which city is this monument?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q3,In which state is this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q4,What type of architecture is this?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q5,Which ruler built this?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q6,In which century was this constructed?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q7,What is this monument made of?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_005,mahabalipuram_monuments_005_f143e9ba.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_005_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q1,What monument is shown in the image?,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q2,Where is this monument located?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q3,In which state is this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q4,What is the style of this structure?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q5,Who was the patron of this monument?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q6,When was this monument constructed?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q7,What material was used to build this?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_006,mahabalipuram_monuments_006_56cc62c3.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_006_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q1,Name this monument.,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q2,In which city is this monument?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q3,Which Indian state has this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q4,What is the architectural style of this monument?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q5,Who was the patron of this monument?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q6,When was this monument constructed?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q7,What material was used to build this?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_007,mahabalipuram_monuments_007_59224c9b.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_007_q8,Which religion is this associated with?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q1,Which monument is this?,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q2,Where is this monument located?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q3,Which Indian state has this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q4,What is the architectural style of this monument?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q5,Which ruler built this?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q6,When was this monument constructed?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q7,What is the construction material?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_008,mahabalipuram_monuments_008_8b6a90a1.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_008_q8,What is the religious significance?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q1,What is this monument?,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q2,Where can you find this monument?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q3,Which Indian state has this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q4,What is the architectural style of this monument?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q5,Who built this monument?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q6,When was this monument constructed?,7th-8th century,time_period,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q7,What is the construction material?,Granite,material,1.0,automated_generation
mahabalipuram_monuments_009,mahabalipuram_monuments_009_d789a91e.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_009_q8,What is the religious context of this monument?,Hindu,religion,1.0,automated_generation
mahabalipuram_monuments_010,mahabalipuram_monuments_010_d9174827.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_010_q1,Which monument is this?,Mahabalipuram Monuments,monument_identification,1.0,automated_generation
mahabalipuram_monuments_010,mahabalipuram_monuments_010_d9174827.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_010_q2,Where is this monument located?,Mahabalipuram,location,1.0,automated_generation
mahabalipuram_monuments_010,mahabalipuram_monuments_010_d9174827.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_010_q3,Which Indian state has this monument?,Tamil Nadu,state,1.0,automated_generation
mahabalipuram_monuments_010,mahabalipuram_monuments_010_d9174827.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_010_q4,What type of architecture is this?,Dravidian,architectural_style,1.0,automated_generation
mahabalipuram_monuments_010,mahabalipuram_monuments_010_d9174827.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_010_q5,Which ruler built this?,Pallava dynasty,builder_patron,1.0,automated_generation
mahabalipuram_monuments_010,mahabalipuram_monuments_010_d9174827.jpg,Mahabalipuram Monuments,mahabalipuram_monuments_010_q6,When was this monument constructed?,7th-8th century,time_period,1.0,automated_generation
